17494 2.37177 0.00844227
17499 2.56631 0.00878062
17502 2.59879 0.00792737
17504 2.66291 0.00801757
17507 2.41918 0.00847461
17736 2.42314 0.00691878
17739 2.38537 0.00793809
17741 2.35122 0.00822525
17744 2.23394 0.00785586
17748 2.43216 0.00838058
17751 2.56658 0.00847847
17753 2.40671 0.0129741
17756 2.29848 0.00835376
17764 2.37187 0.00905249
17767 2.52645 0.00927912
17769 2.40183 0.007802
17772 2.4307 0.00991611
17776 2.28176 0.00796
17779 2.42903 0.00982485
17781 2.24806 0.00929662
17784 2.40042 0.00869463
17788 2.34982 0.00955393
17791 2.38796 0.00868594
17793 2.40138 0.00783633
17796 2.34983 0.00879306
17800 2.43728 0.0080383
17803 2.35542 0.00921814
17805 2.32073 0.0097451
17808 2.5103 0.00896738
17815 2.41007 0.00780496
17818 2.24612 0.00855587
17820 2.25422 0.00807296
17823 2.30922 0.00764656
17827 2.45404 0.00994467
17830 2.20534 0.00701412
17833 2.53041 0.0083632
17836 2.50524 0.00926799
17840 2.47087 0.00900104
17843 2.43507 0.00880193
17845 2.45368 0.00781916
17848 2.64387 0.00991791
17852 2.42051 0.00768441
17855 2.42456 0.00873191
17857 2.50843 0.00924696
17860 2.3914 0.00779178
18120 2.62102 0.00825468
18123 2.42114 0.0066958
18125 2.58867 0.00711935
18128 2.45125 0.00786527
18132 2.43873 0.0069457
18135 2.41225 0.00792517
18137 2.48394 0.00811146
18140 2.44411 0.00689751
18144 2.66831 0.00776402
18147 2.51155 0.00845141
18149 2.64157 0.00888619
18152 2.47405 0.00768321
18156 2.56538 0.00838745
18159 2.50744 0.00715162
18161 2.55659 0.00728285
18164 2.67886 0.00876768
18168 2.69193 0.00897035
18171 2.49187 0.0072185
18173 2.3956 0.00686897
18176 2.48323 0.00995131
18183 2.51085 0.00720371
18186 2.55648 0.00836543
18188 2.44294 0.00794899
18191 2.45154 0.00692471
18196 2.64239 0.00750622
18199 2.43611 0.00806876
18201 2.46856 0.00815398
18204 2.44951 0.00724192
18210 2.82324 0.00956085
18213 2.57711 0.00750391
18215 2.62638 0.00763468
18218 2.48627 0.00832784
18222 2.4217 0.0083738
18225 2.40124 0.00716059
18227 2.75912 0.00782444
18230 2.6524 0.00943578
18234 2.50982 0.00716547
18237 2.56835 0.0086702
18239 2.58289 0.00857997
18242 2.55808 0.00724914
18246 2.39506 0.00827841
18249 2.48974 0.00725746
18251 2.51616 0.00682404
18254 2.60047 0.00865202
18258 2.47816 0.00670124
18261 2.40221 0.00780622
18263 2.54462 0.00821137
18266 2.77482 0.00771729
18270 2.50285 0.00823662
18273 2.52254 0.00725834
18275 2.47614 0.0070621
18278 2.62193 0.00844235
18282 2.56385 0.00703875
18285 2.57119 0.0089565
18287 2.35121 0.00762497
18290 2.56157 0.00712405
18294 2.60439 0.00725744
18297 2.49122 0.00812183
18299 2.38103 0.00835392
18302 2.56352 0.00709559
18306 2.47376 0.00795935
18309 2.59211 0.00713849
18311 2.57304 0.00710682
18314 2.60717 0.00841375
18318 2.57749 0.0134829
18321 2.69238 0.0122539
18323 2.45587 0.0112887
18326 2.09573 0.0112118
18330 2.519 0.0114182
18333 2.05689 0.010926
18335 2.65049 0.0139199
18338 2.68829 0.0120236
18433 2.42288 0.00679224
18436 2.64503 0.00868539
18438 2.4836 0.00821388
18441 2.48884 0.00714293
18445 2.57792 0.00875125
18448 2.62476 0.00758362
18450 2.51417 0.007352
18453 2.63754 0.0089059
18458 2.64688 0.00768886
18461 2.37314 0.00806547
18463 2.64266 0.00898386
18466 2.61164 0.00747551
18471 2.57255 0.00891207
18474 2.57916 0.00925223
18477 2.64734 0.00799746
18480 2.45158 0.00861712
18484 2.41717 0.00736899
18487 2.54704 0.00867747
18489 2.5276 0.00832488
18492 2.62664 0.00739525
18496 2.4417 0.0081362
18499 2.63331 0.00744542
18501 2.56805 0.00717034
18504 2.44737 0.00808986
18508 2.50828 0.00763841
18511 2.48679 0.00824177
18513 2.61776 0.00909622
18516 2.67117 0.00878936
18523 2.51041 0.00850713
18526 2.37344 0.00684037
18528 2.66353 0.0077397
18531 2.74119 0.0094929
18535 2.43953 0.012967
18538 2.41595 0.00998017
18540 2.61267 0.0108657
18543 2.34607 0.0121696
18547 2.49364 0.0104826
18550 2.34889 0.0111018
18552 2.47365 0.0138524
18555 2.45743 0.00980642
18562 2.49272 0.00758657
18565 2.42897 0.00816201
18567 2.38325 0.00804895
18570 2.46728 0.00728991
18575 2.4739 0.00740109
18578 2.53899 0.00660405
18587 2.49369 0.00662859
18590 2.49952 0.00884553
18594 2.67165 0.0105608
18597 2.37349 0.00791766
18599 2.5424 0.00860568
18602 2.50869 0.00998232
18606 2.55001 0.00872727
18609 2.31404 0.00921482
18611 2.4579 0.00992466
18614 2.54361 0.00908196
18661 2.58627 0.00752629
18664 2.40652 0.00814968
18666 2.4352 0.00851067
18669 2.50626 0.00750582
18673 2.51603 0.00864879
18676 2.60422 0.00768057
18678 2.6344 0.00779866
18681 2.43957 0.00848384
18802 2.70639 0.00649282
18805 2.55651 0.0072529
18807 2.55919 0.00768923
18810 2.60334 0.00637595
18814 2.59009 0.00747115
18817 2.67699 0.00659378
18819 2.4704 0.00599738
18822 2.42641 0.00681478
18826 2.55515 0.00644489
18829 2.46816 0.00716546
18831 2.44145 0.00727897
18834 2.60332 0.00658824
18838 2.54655 0.00757711
18841 2.54365 0.00647412
18843 2.63759 0.00674935
18846 2.50958 0.00770986
18850 2.68321 0.00771816
18853 2.67344 0.00676958
18855 2.40452 0.00610713
18858 2.50873 0.00729722
18862 2.42886 0.00608808
18865 2.46009 0.00738293
18867 2.418 0.00716262
18870 2.49351 0.00648301
18875 2.50481 0.00717961
18878 2.49211 0.00622567
18880 2.62474 0.00651115
18883 2.36481 0.00738485
18887 2.64643 0.00660695
18890 2.63357 0.00806887
18892 2.44652 0.00703047
18895 2.54981 0.00629286
18899 2.58283 0.00648738
18902 2.43682 0.00696453
18904 2.59876 0.00747107
18907 2.61041 0.00639995
18911 2.54784 0.00742845
18914 2.49838 0.00661161
18916 2.70358 0.00674771
18919 2.387 0.00696019
18923 2.56444 0.00681893
18926 2.50678 0.00714824
18928 2.55194 0.00734869
18931 2.64299 0.00659529
18935 2.54713 0.00733041
18938 2.50684 0.0061757
18940 2.63309 0.00659526
18943 2.48536 0.00746847
18947 2.47236 0.00737879
18950 2.56711 0.00712225
18952 2.71257 0.00688161
18955 2.60833 0.00759077
18959 2.5939 0.00666558
18962 2.42271 0.00924682
18963 2.44761 0.0146764
18965 2.53354 0.00743629
18968 2.56374 0.00664769
18972 2.5449 0.00846951
18975 2.41731 0.00912473
18977 2.46105 0.0092436
18980 2.74595 0.0091786
18984 2.50989 0.00974345
18987 2.59247 0.00964122
18989 2.54084 0.00804164
18992 2.3825 0.00875116
19024 2.63709 0.00750084
19027 2.55384 0.00650621
19029 2.51392 0.00645216
19032 2.50277 0.0076063
19036 2.58282 0.00707035
19039 2.49371 0.00746425
19041 2.49019 0.00741745
19044 2.47788 0.00647681
19051 2.46981 0.00748476
19054 2.45375 0.00840509
19056 2.56248 0.00870803
19059 2.52249 0.00737921
19063 2.56505 0.00863809
19066 2.50527 0.00747991
19068 2.47263 0.00736845
19071 2.34721 0.00819138
19077 2.49478 0.00748272
19080 2.62534 0.006957
19083 2.59746 0.00697573
19086 2.46124 0.00835669
19090 2.69444 0.00738272
19093 2.57206 0.00824158
19097 2.56487 0.0086008
19100 2.53625 0.00652526
19104 2.5727 0.00802675
19107 2.46883 0.0062745
19109 2.56083 0.00669836
19112 2.59731 0.00816763
19116 2.54164 0.00646133
19119 2.58263 0.00766751
19121 2.40333 0.00792779
19124 2.68045 0.00679679
19128 2.61442 0.00777574
19131 2.50706 0.00658614
19133 2.56452 0.00644369
19136 2.55868 0.00766051
19140 2.6408 0.0066942
19143 2.52535 0.00756775
19145 2.44725 0.00731169
19148 2.54114 0.00664103
19152 2.664 0.00798121
19157 2.5435 0.00677134
19159 2.59537 0.00766561
19162 2.5068 0.00749356
19166 2.53582 0.00656742
19169 2.60801 0.00770101
19171 2.59587 0.00774058
19174 2.6722 0.00730763
19178 2.47732 0.00774048
19181 2.53366 0.00835198
19184 2.51352 0.00813667
19187 2.57129 0.00720318
19191 2.37926 0.00854935
19194 2.57997 0.00734306
19196 2.53853 0.00727164
19199 2.59322 0.00867875
19381 2.57956 0.00747399
19384 2.51914 0.00880454
19386 2.56511 0.00898299
19389 2.56433 0.00813462
19397 2.62944 0.00754073
19399 2.5129 0.00714834
19402 2.62253 0.00884092
19406 2.40667 0.0069175
19410 2.57251 0.0085204
19412 2.60526 0.00854627
19415 2.65376 0.00753292
19419 2.5572 0.00850001
19422 2.47972 0.00708412
19424 2.39933 0.00725806
19427 2.58467 0.00889852
19431 2.76929 0.0094292
19434 2.58193 0.00759718
19436 2.50491 0.00757305
19439 2.67257 0.00937199
19443 2.5171 0.00721726
19446 2.70179 0.00920462
19452 2.44245 0.0079021
19455 2.67803 0.00754408
19463 2.56662 0.00953498
19466 2.62962 0.00847902
19468 2.55434 0.00820126
19471 2.58703 0.0106607
19475 2.39342 0.00833244
19478 2.55854 0.0105953
19480 2.35622 0.00984963
19483 2.85027 0.0106798
19617 2.47118 0.00842089
19620 2.48745 0.00968187
19622 2.57062 0.010375
19625 2.55446 0.00865236
19629 2.3708 0.00955004
19632 2.48463 0.00853148
19634 2.28274 0.00791167
19637 2.4761 0.0102041
19644 2.52702 0.00698357
19647 2.4244 0.00787722
19650 2.36745 0.00758865
19653 2.45323 0.00711502
19657 2.29324 0.00785913
19663 2.46105 0.00729008
19667 2.51235 0.00818982
19671 2.37097 0.00780158
19674 2.52761 0.00709371
19676 2.46889 0.00712221
19679 2.60414 0.00877747
19683 2.48451 0.00737146
19686 2.40142 0.00886165
19689 2.42626 0.00820997
19692 2.51023 0.00721522
19696 2.43818 0.00699801
19699 2.33343 0.00796394
19701 2.46885 0.00914861
19704 2.35835 0.00693294
19708 2.34726 0.00796834
19711 2.46371 0.00720413
19713 2.35443 0.00742039
19716 2.38854 0.00815436
19720 2.52629 0.0077349
19723 2.3572 0.00797353
19725 2.49118 0.00850924
19728 2.39251 0.00694385
19732 2.35957 0.00807159
19735 2.45025 0.00780088
19738 2.54416 0.00827304
19741 2.31144 0.00900227
19745 2.24466 0.00726763
19749 2.50858 0.00821683
19751 2.3693 0.00788189
19754 2.39784 0.006982
19758 2.43758 0.00830031
19761 2.53435 0.00843587
19763 2.52785 0.00730056
19766 2.60871 0.00891071
19770 2.44178 0.00714512
19773 2.58455 0.00887603
19778 2.47953 0.00837452
19781 2.45247 0.0072214
19785 2.32084 0.00787647
19788 2.46487 0.00741832
19790 2.49843 0.00738022
19793 2.51406 0.00866892
19797 2.57216 0.00877224
19801 2.49119 0.00720903
19803 2.4445 0.00719325
19806 2.24337 0.00802622
19810 2.50948 0.00751962
19813 2.45441 0.00827067
19815 2.48492 0.00844375
19818 2.47926 0.00720258
19962 2.44623 0.00837888
19965 2.41262 0.00788172
