17815 2.32929 0.00737446
17818 2.32651 0.00871487
17820 2.20919 0.00778671
17823 2.28271 0.00744046
17827 2.42517 0.00968466
17830 2.14902 0.00671179
17833 2.44775 0.00792361
17836 2.46626 0.0089736
17840 2.47397 0.00889223
17843 2.4222 0.00858734
17845 2.39364 0.0074944
17848 2.42744 0.00893443
17852 2.41759 0.0075285
17855 2.36602 0.00837142
17857 2.45668 0.0089283
17860 2.389 0.00762255
18120 2.58843 0.00800396
18123 2.44479 0.0066397
18125 2.59679 0.00703211
18128 2.43889 0.0077
18132 2.49084 0.00700337
18135 2.3326 0.00751029
18137 2.4706 0.00791259
18140 2.40775 0.00669344
18144 2.6394 0.00756085
18147 2.53792 0.00839004
18149 2.62238 0.00864919
18152 2.4476 0.0074376
18156 2.52429 0.00810933
18159 2.47083 0.00695448
18161 2.5559 0.00714935
18164 2.68044 0.0086418
18168 2.56302 0.0083878
18171 2.53896 0.0072478
18173 2.40785 0.00677913
18176 2.41307 0.00946282
18183 2.51141 0.00705967
18186 2.55504 0.00821945
18188 2.43804 0.00781973
18191 2.45716 0.00682872
18196 2.50663 0.00698114
18199 2.47081 0.00804046
18201 2.50213 0.00812446
18204 2.47588 0.00720252
18210 2.76933 0.00924186
18213 2.57016 0.00736819
18215 2.62533 0.00750377
18218 2.4083 0.00792797
18222 2.44444 0.00828724
18225 2.38483 0.00701969
18227 2.7122 0.00759289
18230 2.68479 0.00938605
18234 2.5018 0.00703588
18237 2.54881 0.0084955
18239 2.53713 0.00831251
18242 2.54922 0.00709884
18246 2.42157 0.00823054
18249 2.44854 0.00703941
18251 2.52719 0.00674393
18254 2.57297 0.00846056
18258 2.45344 0.00650382
18261 2.42287 0.00775544
18263 2.43712 0.00773792
18266 2.59851 0.00710167
18270 2.56797 0.00832533
18273 2.54402 0.00721717
18275 2.46391 0.00691899
18278 2.54109 0.00806705
18282 2.61299 0.00705549
18285 2.54064 0.00872751
18287 2.43374 0.00778004
18290 2.51781 0.00688487
18294 2.59793 0.00711707
18297 2.46041 0.00791516
18299 2.35022 0.00810819
18302 2.56978 0.00699382
18306 2.68097 0.00848429
18309 2.56308 0.00693252
18311 2.58308 0.00704748
18314 2.61557 0.00832175
18318 2.67529 0.0138213
18321 2.49253 0.0111745
18323 2.34521 0.0105357
18326 2.05039 0.0108168
18330 2.60314 0.011632
18333 2.20136 0.0114521
18335 2.59287 0.0133537
18338 2.54126 0.0111698
18433 2.40014 0.0066021
18436 2.71837 0.00875089
18438 2.36923 0.00769751
18441 2.47017 0.00693016
18445 2.59168 0.00863043
18448 2.51632 0.00711549
18450 2.53702 0.00724281
18453 2.74347 0.00907977
18458 2.66332 0.00756917
18461 2.2969 0.0076269
18463 2.57766 0.00855852
18466 2.55304 0.00712928
18471 2.56938 0.0086928
18474 2.61348 0.00911848
18477 2.61382 0.00770221
18480 2.4839 0.00849906
18484 2.47096 0.00734396
18487 2.56753 0.00851092
18489 2.55159 0.00821394
18492 2.5997 0.00712257
18496 2.5902 0.0084133
18499 2.5468 0.00701243
18501 2.59895 0.00709361
18504 2.56064 0.00824231
18508 2.46667 0.00732563
18511 2.44297 0.00790606
18513 2.4819 0.00845631
18516 2.6556 0.0085778
18523 2.42093 0.00799596
18526 2.39261 0.00673232
18528 2.68655 0.00765259
18531 2.73043 0.00921397
18535 2.46058 0.0127427
18538 2.33174 0.00939252
18540 2.55927 0.0103751
18543 2.54075 0.0128262
18547 2.49988 0.0102768
18550 2.40693 0.0111509
18552 2.3272 0.0126351
18555 2.42303 0.00942184
18562 2.5207 0.00748743
18565 2.49974 0.00821206
18567 2.34699 0.00775394
18570 2.50655 0.0072381
18575 2.53754 0.00741921
18578 2.58123 0.00655959
18587 2.47073 0.00642211
18590 2.55521 0.00884262
18594 2.68129 0.0103364
18597 2.31335 0.00753322
18599 2.43669 0.00806689
18602 2.69811 0.0105229
18606 2.63497 0.00880043
18609 2.37494 0.00924751
18611 2.50049 0.00983494
18614 2.51847 0.00877811
18661 2.52871 0.00717386
18664 2.35502 0.00777164
18666 2.4417 0.00832873
18669 2.48337 0.0072443
18673 2.46363 0.00827774
18676 2.52435 0.00729547
18678 2.59775 0.00749912
18681 2.44222 0.00829998
18802 2.66218 0.00621529
18805 2.54444 0.00702642
18807 2.61163 0.00766255
18810 2.56332 0.00612018
18814 2.487 0.00697655
18817 2.6283 0.00632647
18819 2.4991 0.00590873
18822 2.31327 0.00635039
18826 2.53473 0.00623585
18829 2.50475 0.00711098
18831 2.45182 0.00713549
18834 2.6035 0.00642564
18838 2.50749 0.00728415
18841 2.48079 0.00616658
18843 2.53631 0.0063275
18846 2.4813 0.0074311
18850 2.66008 0.00744554
18853 2.61717 0.00646215
18855 2.44706 0.00605658
18858 2.55904 0.00724707
18862 2.45135 0.00598728
18865 2.49371 0.00731143
18867 2.31879 0.00666995
18870 2.49454 0.0063177
18875 2.45602 0.00687021
18878 2.42811 0.00591113
18880 2.56647 0.00621927
18883 2.44852 0.00744183
18887 2.61593 0.00635219
18890 2.52501 0.00750549
18892 2.3998 0.0067218
18895 2.52811 0.00609204
18899 2.51785 0.00614719
18902 2.35904 0.00656141
18904 2.47384 0.00692965
18907 2.51945 0.00600882
18911 2.4836 0.00707202
18914 2.4563 0.00633061
18916 2.60783 0.00633485
18919 2.39152 0.0067947
18923 2.46709 0.0063878
18926 2.43314 0.0067483
18928 2.51655 0.00706955
18931 2.60239 0.00632565
18935 2.6036 0.00730286
18938 2.55645 0.00613497
18940 2.66503 0.00651031
18943 2.57229 0.00752304
18947 2.44976 0.00712281
18950 2.4892 0.00671337
18952 2.54157 0.00628154
18955 2.56562 0.0072766
18959 2.46614 0.00618052
18962 2.44321 0.00907799
18963 2.52627 0.0147815
18965 2.45217 0.00701611
18968 2.50909 0.00634379
18972 2.50013 0.00809881
18975 2.41579 0.00888967
18977 2.54025 0.00930026
18980 2.66583 0.00866253
18984 2.6273 0.00997838
18987 2.52726 0.00913811
18989 2.41706 0.00746247
18992 2.47849 0.00887344
19024 2.635 0.0072975
19027 2.48897 0.00615298
19029 2.42096 0.00604934
19032 2.45458 0.00730488
19036 2.56626 0.00683622
19039 2.4358 0.00709999
19041 2.46129 0.00714247
19044 2.46726 0.00627897
19051 2.37936 0.00700144
19054 2.41176 0.00801837
19056 2.49792 0.00823996
19059 2.50325 0.00712024
19063 2.51912 0.00824564
19066 2.36555 0.00682796
19068 2.41122 0.00698214
19071 2.33509 0.00792705
19077 2.52149 0.00731611
19080 2.56647 0.00658251
19083 2.57745 0.00670112
19086 2.45188 0.00805498
19090 2.66047 0.00704798
19093 2.45916 0.00762142
19097 2.50734 0.00814235
19100 2.56632 0.00642772
19104 2.45585 0.00745579
19107 2.47926 0.00612598
19109 2.49782 0.00635354
19112 2.38086 0.00727882
19116 2.47258 0.00610875
19119 2.49439 0.00719985
19121 2.42172 0.00775909
19124 2.60385 0.00641839
19128 2.56469 0.00744888
19131 2.51557 0.00645102
19133 2.57036 0.00629633
19136 2.52001 0.00732589
19140 2.60604 0.00644035
19143 2.54952 0.00742926
19145 2.38218 0.00694395
19148 2.46218 0.00624461
19152 2.6288 0.00767079
19157 2.565 0.00665045
19159 2.49588 0.00720178
19162 2.47992 0.00724242
19166 2.52692 0.00639237
19169 2.52264 0.00725404
19171 2.52104 0.00732603
19174 2.61923 0.00697646
19178 2.47777 0.00752023
19181 2.51631 0.00807947
19184 2.4932 0.00786207
19187 2.56432 0.00699718
19191 2.30315 0.00808694
19194 2.57536 0.0071639
19196 2.48061 0.00695337
19199 2.54094 0.00829837
19406 2.42222 0.00685149
19410 2.59038 0.00844718
19412 2.66268 0.0085835
19415 2.62884 0.00730402
19419 2.49028 0.00808733
19422 2.40571 0.0067049
19424 2.40002 0.00708211
19427 2.36637 0.00795842
19431 2.70663 0.00900284
19434 2.56917 0.00738437
19436 2.48942 0.00737324
19439 2.61393 0.00898653
19443 2.49543 0.0069882
19446 2.63437 0.0088159
19452 2.46101 0.00779568
19455 2.6342 0.00727201
19463 2.61085 0.00949137
19466 2.71668 0.00857272
19468 2.43479 0.00764854
19471 2.46754 0.00994874
19475 2.24845 0.00760759
19478 2.51648 0.0101559
19480 2.44594 0.0100287
19483 2.667 0.00974831
19617 2.45071 0.00814114
19620 2.36112 0.00902038
19622 2.29257 0.00903153
19625 2.46525 0.0081914
19629 2.41342 0.00952175
19632 2.50993 0.00843124
19634 2.23895 0.00759876
19637 2.50712 0.0101356
19671 2.40141 0.00772811
19674 2.45949 0.00676953
19676 2.41418 0.00683998
19679 2.51921 0.00834569
19683 2.43746 0.00710046
19686 2.38016 0.00857799
19689 2.30047 0.00762047
19692 2.54873 0.00718811
19696 2.39933 0.00674857
19699 2.40925 0.00803292
19701 2.37497 0.00861554
19704 2.3701 0.0068102
19708 2.44167 0.00814196
19711 2.41941 0.00691929
19713 2.34473 0.00720735
19716 2.4092 0.00806053
19720 2.45296 0.00734077
19723 2.48785 0.00824714
19725 2.41537 0.00805004
19728 2.36801 0.00672737
19732 2.34537 0.0078629
19735 2.39634 0.00747897
19738 2.54332 0.00810728
19741 2.44746 0.00931188
19745 2.28495 0.00726293
19749 2.54785 0.00820333
19751 2.32875 0.00762254
19754 2.41479 0.0068796
19758 2.46769 0.00826923
19761 2.50545 0.00815478
19763 2.41279 0.00683401
19766 2.51391 0.00841417
19770 2.41021 0.00689902
19773 2.60516 0.00874877
19778 2.38529 0.00786554
19781 2.42948 0.00697386
19785 2.27497 0.00759029
19788 2.59848 0.00766709
19790 2.52821 0.00731939
19793 2.58993 0.00877169
19797 2.53082 0.00845464
19801 2.52443 0.00715444
19803 2.32903 0.00670463
19806 2.19497 0.00769051
19810 2.44919 0.0071825
19813 2.39822 0.00793544
19815 2.51469 0.00835507
19818 2.48158 0.00704807
19962 2.37528 0.00794785
19965 2.43281 0.00775318
